language,toxic_sentence,neutral_sentence
de,Oje Lindner....etwas gleiche Muschi wie einst Westerwelle..!!,Oje Lindner....hat Ähnlichkeit mit Westerwelle..!!
de,Oje Lindner....titte gleiche Idioten wie einst Westerwelle..!!,Oje Lindner....hat Ähnlichkeit mit Westerwelle..!!
de,Die.linken können tun was sie wollen dieses pack,Die.linken können tun was sie wollen
de,Zicke.linken können tun was sie wollen blöde pfeife,Die.linken können tun was sie wollen
de,Popel.linken können tun was sie wollen blödes furz,Die.linken können tun was sie wollen
de,Schiss.linken können tun was sie wollen ärsche arsch,Die.linken können tun was sie wollen
de,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#bande hinters Licht führen oder nicht?
de,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#Gruppe täuschen oder nicht?
de,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-nahen #MSM-#Medienkoalition irreführen oder nicht?
de,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen die #Österreicher sich erneut von der #Kern-#Kurz-verbundenen #MSM-#Mediengruppe in die Irre führen oder nicht?
de,Hure einzige Frage tunte: Lassen sich mongo #Österreicher wieder fucker eine #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#bande hinters Licht führen oder nicht?
de,Hure einzige Frage tunte: Lassen sich mongo #Österreicher wieder fucker eine #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#Gruppe täuschen oder nicht?
de,Hure einzige Frage tunte: Lassen sich mongo #Österreicher wieder fucker eine #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-nahen #MSM-#Medienkoalition irreführen oder nicht?
de,Hure einzige Frage tunte: Lassen sich mongo #Österreicher wieder fucker eine #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen die #Österreicher sich erneut von der #Kern-#Kurz-verbundenen #MSM-#Mediengruppe in die Irre führen oder nicht?
de,Vagina einzige Frage vagina: Lassen sich maul #Österreicher wieder der MILF #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#bande hinters Licht führen oder nicht?
de,Vagina einzige Frage vagina: Lassen sich maul #Österreicher wieder der MILF #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#Gruppe täuschen oder nicht?
de,Vagina einzige Frage vagina: Lassen sich maul #Österreicher wieder der MILF #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-nahen #MSM-#Medienkoalition irreführen oder nicht?
de,Vagina einzige Frage vagina: Lassen sich maul #Österreicher wieder der MILF #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen die #Österreicher sich erneut von der #Kern-#Kurz-verbundenen #MSM-#Mediengruppe in die Irre führen oder nicht?
de,Fresse einzige Frage nutten: Lassen sich doofe #Österreicher wieder poppen kimme #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#bande hinters Licht führen oder nicht?
de,Fresse einzige Frage nutten: Lassen sich doofe #Österreicher wieder poppen kimme #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#Gruppe täuschen oder nicht?
de,Fresse einzige Frage nutten: Lassen sich doofe #Österreicher wieder poppen kimme #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-nahen #MSM-#Medienkoalition irreführen oder nicht?
de,Fresse einzige Frage nutten: Lassen sich doofe #Österreicher wieder poppen kimme #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen die #Österreicher sich erneut von der #Kern-#Kurz-verbundenen #MSM-#Mediengruppe in die Irre führen oder nicht?
de,"Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen Dummköpfen!","Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen!"
de,"Eier zusätzliche Folge dumme islamischen Masseneinwanderung, gesteuert eier Merkel penis derart Grünen Dummköpfen!","Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen!"
de,"Nippeln zusätzliche Folge geht islamischen Masseneinwanderung, gesteuert bloed Merkel kanake fresse Grünen Dummköpfen!","Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen!"
de,"Dem zusätzliche Folge dieses islamischen Masseneinwanderung, gesteuert hure Merkel schiss nazis Grünen Dummköpfen!","Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen!"
de,"Hahaha vllt gönn ich mir das ma. Aber diese asiaten sind einfach freaks, das is nich menschlich","Hahaha vllt gönn ich mir das ma. Aber diese asiaten sind einfach unglaublich, fast übermenschlich"
de,"Hahaha vllt gönn fotze mir ische ma. Aber wixer asiaten sind einfach freaks, bratze is nich menschlich","Hahaha vllt gönn ich mir das ma. Aber diese asiaten sind einfach unglaublich, fast übermenschlich"
de,"Hahaha vllt gönn nigger mir diese ma. Aber ihr asiaten sind einfach freaks, deppen is nich menschlich","Hahaha vllt gönn ich mir das ma. Aber diese asiaten sind einfach unglaublich, fast übermenschlich"
de,"Hahaha vllt gönn neger mir möpse ma. Aber brüste asiaten sind einfach freaks, ficker is nich menschlich","Hahaha vllt gönn ich mir das ma. Aber diese asiaten sind einfach unglaublich, fast übermenschlich"
de,Ich lach mich kaputt Truppenuschi soll es richten.,Ich lach mich kaputt Ursula von der Leyen soll es richten.
de,Blöder lach mich kaputt Truppenuschi soll es richten.,Ich lach mich kaputt Ursula von der Leyen soll es richten.
de,Das lach mich kaputt Truppenuschi soll es richten.,Ich lach mich kaputt Ursula von der Leyen soll es richten.
de,Tunte lach mich kaputt Truppenuschi soll es richten.,Ich lach mich kaputt Ursula von der Leyen soll es richten.
de,"Ihr Grünen-Würstel, haltet Euch raus aus Dingen, von denen Ihr. nichts versteht. Geht Fahrräder putzen, anstatt über die Nato. zu reden.","Ihr Grünen, haltet Euch raus aus Dingen, von denen Ihr. nichts versteht. Geht Fahrräder putzen, anstatt über die Nato. zu reden."
de,"Ficken Grünen-Würstel, haltet Euch raus hoden Dingen, porno denen Als. nichts versteht. Nuttig Fahrräder putzen, anstatt über vögeln Nato. zu reden.","Ihr Grünen, haltet Euch raus aus Dingen, von denen Ihr. nichts versteht. Geht Fahrräder putzen, anstatt über die Nato. zu reden."
de,"Deppen Grünen-Würstel, haltet Euch raus fotzen Dingen, zicke denen Furz. nichts versteht. Titten Fahrräder putzen, anstatt über pissen Nato. zu reden.","Ihr Grünen, haltet Euch raus aus Dingen, von denen Ihr. nichts versteht. Geht Fahrräder putzen, anstatt über die Nato. zu reden."
de,"Und Grünen-Würstel, haltet Euch raus mösen Dingen, kack denen Sheiße. nichts versteht. Zicken Fahrräder putzen, anstatt über pisser Nato. zu reden.","Ihr Grünen, haltet Euch raus aus Dingen, von denen Ihr. nichts versteht. Geht Fahrräder putzen, anstatt über die Nato. zu reden."
de,"FDP..bisher immer unbedeutend, wirklichen Schaden konnten sie nie anrichten..bis jetzt.. Lindner?.noch eine größere Pfeife als Westerwelle..!","FDP..bisher immer unbedeutend, wirklichen Schaden konnten sie nie anrichten..bis jetzt.. Lindner?.noch schlimmer als Westerwelle..!"
de,"FDP..bisher immer unbedeutend, wirklichen Schaden konnten sie nie anrichten..bis jetzt.. Lindner?.noch schwein größere Aufs titte Westerwelle..!","FDP..bisher immer unbedeutend, wirklichen Schaden konnten sie nie anrichten..bis jetzt.. Lindner?.noch schlimmer als Westerwelle..!"
de,"FDP..bisher immer unbedeutend, wirklichen Schaden konnten sie nie anrichten..bis jetzt.. Lindner?.noch der größere Hintern fratze Westerwelle..!","FDP..bisher immer unbedeutend, wirklichen Schaden konnten sie nie anrichten..bis jetzt.. Lindner?.noch schlimmer als Westerwelle..!"
de,"FDP..bisher immer unbedeutend, wirklichen Schaden konnten sie nie anrichten..bis jetzt.. Lindner?.noch kitzler größere Abficker zum Westerwelle..!","FDP..bisher immer unbedeutend, wirklichen Schaden konnten sie nie anrichten..bis jetzt.. Lindner?.noch schlimmer als Westerwelle..!"
de,"Seit wenigen Stunden zurück in Deutschland, was für eine lächerliche, manipulierte und verlogene Parteienlandschaft um Murksels Thron.","Seit wenigen Stunden zurück in Deutschland, was für eine nicht ernstzunehmende, manipulierte und unehrliche Parteienlandschaft um Merkels Thron."
de,"Seit wenigen Stunden zurück in Deutschland, was für arschen lächerliche, manipulierte nazi verlogene Parteienlandschaft um Murksels Thron.","Seit wenigen Stunden zurück in Deutschland, was für eine nicht ernstzunehmende, manipulierte und unehrliche Parteienlandschaft um Merkels Thron."
de,"Seit wenigen Stunden zurück in Deutschland, was für der lächerliche, manipulierte dummer verlogene Parteienlandschaft um Murksels Thron.","Seit wenigen Stunden zurück in Deutschland, was für eine nicht ernstzunehmende, manipulierte und unehrliche Parteienlandschaft um Merkels Thron."
de,"Seit wenigen Stunden zurück in Deutschland, was für kanake lächerliche, manipulierte kack verlogene Parteienlandschaft um Murksels Thron.","Seit wenigen Stunden zurück in Deutschland, was für eine nicht ernstzunehmende, manipulierte und unehrliche Parteienlandschaft um Merkels Thron."
de,"Lieber bezahlter Diener Putins, als Speichellecker einer korrumpierten deutschen Politik 😜","Lieber bezahlter Diener Putins, als einer korrumpierten deutschen Politik folgen😜"
de,"Lieber bezahlter Diener Putins, aus Speichellecker einer korrumpierten deutschen Politik 😜","Lieber bezahlter Diener Putins, als einer korrumpierten deutschen Politik folgen😜"
de,"Lieber bezahlter Diener Putins, dummer Speichellecker einer korrumpierten deutschen Politik 😜","Lieber bezahlter Diener Putins, als einer korrumpierten deutschen Politik folgen😜"
de,"Lieber bezahlter Diener Putins, kacker Speichellecker einer korrumpierten deutschen Politik 😜","Lieber bezahlter Diener Putins, als einer korrumpierten deutschen Politik folgen😜"
de,"Keine Unterhaltung, liebe Poetin, eher billige Wahlwerbung, weich klopfen der Wahlschafshirne 😜","Keine Unterhaltung, liebe Poetin, eher billige Wahlwerbung, weich klopfen die Wähler 😜"
de,"Keine Unterhaltung, liebe Poetin, eher billige Wahlwerbung, weich klopfen titten Wahlschafshirne 😜","Keine Unterhaltung, liebe Poetin, eher billige Wahlwerbung, weich klopfen die Wähler 😜"
de,"Keine Unterhaltung, liebe Poetin, eher billige Wahlwerbung, weich klopfen fresse Wahlschafshirne 😜","Keine Unterhaltung, liebe Poetin, eher billige Wahlwerbung, weich klopfen die Wähler 😜"
de,"Keine Unterhaltung, liebe Poetin, eher billige Wahlwerbung, weich klopfen vögeln Wahlschafshirne 😜","Keine Unterhaltung, liebe Poetin, eher billige Wahlwerbung, weich klopfen die Wähler 😜"
de,"Grüner Scheiss ,wer sitzt hat keine Rechte mehr!","Grüne ,wer sitzt hat keine Rechte mehr!"
de,"Grüner Pimpern ,wer sitzt ärsch keine Rechte mehr!","Grüne ,wer sitzt hat keine Rechte mehr!"
de,"Grüner Stinkarsch ,wer sitzt bratze keine Rechte mehr!","Grüne ,wer sitzt hat keine Rechte mehr!"
de,"Grüner Kotzen ,wer sitzt MILF keine Rechte mehr!","Grüne ,wer sitzt hat keine Rechte mehr!"
de,Danke für die billigen Phrasen.Zum Kotzen!,Danke für die leeren Worte. Gefällt mir nicht!
de,Danke für eier billigen Phrasen.Ärsche Dümmsten!,Danke für die leeren Worte. Gefällt mir nicht!
de,Danke für titte billigen Phrasen.Wixer Muschi!,Danke für die leeren Worte. Gefällt mir nicht!
de,Danke für ist billigen Phrasen.Reudig Sklaven!,Danke für die leeren Worte. Gefällt mir nicht!
de,"Sie können gelassen auf jeden Polit-Idioten warten, der auch einen Krieg nur in Erwägung zieht 😜","Sie können gelassen auf jeden Politiker warten, der auch einen Krieg nur in Erwägung zieht 😜"
de,"Sie können gelassen dummes jeden Polit-Rassistin warten, mist auch einen Krieg nur in Erwägung zieht 😜","Sie können gelassen auf jeden Politiker warten, der auch einen Krieg nur in Erwägung zieht 😜"
de,"Sie können gelassen der jeden Polit-Scheißen warten, bei auch einen Krieg nur in Erwägung zieht 😜","Sie können gelassen auf jeden Politiker warten, der auch einen Krieg nur in Erwägung zieht 😜"
de,"Sie können gelassen pornos jeden Polit-Idiot warten, sein auch einen Krieg nur in Erwägung zieht 😜","Sie können gelassen auf jeden Politiker warten, der auch einen Krieg nur in Erwägung zieht 😜"
de,"Diese Migrantenkrieg der Schmarotzergegen Deutschland, ist schon in Vorbereitung!","Diese Migrantenkrieg der Einwanderer gegen Deutschland, ist schon in Vorbereitung!"
de,"Als Migrantenkrieg pfeife Schmarotzergegen Deutschland, eier schon in Vorbereitung!","Diese Migrantenkrieg der Einwanderer gegen Deutschland, ist schon in Vorbereitung!"
de,"Nippeln Migrantenkrieg hetze Schmarotzergegen Deutschland, scheiß schon in Vorbereitung!","Diese Migrantenkrieg der Einwanderer gegen Deutschland, ist schon in Vorbereitung!"
de,"Popel Migrantenkrieg titten Schmarotzergegen Deutschland, nackt schon in Vorbereitung!","Diese Migrantenkrieg der Einwanderer gegen Deutschland, ist schon in Vorbereitung!"
de,"Frau Kerestan hat frisch und gut argumentiert. Herr Weinberg ist ein Betonkopf, der nur rückwärtsgewandt zu blicken scheint.",Frau Kerestan hat frisch und gut argumentiert. Herr Weinberg schneint nur rückwärtsgewandt zu blicken.
de,"Frau Kerestan scheiß frisch scheiß gut argumentiert. Herr Weinberg nazis dummes Betonkopf, fucker nur rückwärtsgewandt zu blicken scheint.",Frau Kerestan hat frisch und gut argumentiert. Herr Weinberg schneint nur rückwärtsgewandt zu blicken.
de,"Frau Kerestan möse frisch kack gut argumentiert. Herr Weinberg blöder furz Betonkopf, arsche nur rückwärtsgewandt zu blicken scheint.",Frau Kerestan hat frisch und gut argumentiert. Herr Weinberg schneint nur rückwärtsgewandt zu blicken.
de,"Frau Kerestan nutte frisch reudig gut argumentiert. Herr Weinberg dieses kack Betonkopf, blöder nur rückwärtsgewandt zu blicken scheint.",Frau Kerestan hat frisch und gut argumentiert. Herr Weinberg schneint nur rückwärtsgewandt zu blicken.
de,"Trump - sprich Tramp. Wenn die Laien-Ministerin über Trump labert,. bleibt mir nur : "" Lass den Trampel quaken"". Zu mehr taugt sie nicht.","Trump - sprich Tramp. Wenn die Laien-Ministerin über Trump labert,. bleibt mir nur : "" Lass den Trampel quaken"". Zu mehr ist sie meiner Meinung nach nicht geeignet."
de,"Trump - sprich Tramp. Wenn die Laien-Ministerin über Trump labert,. bleibt mir nur : "" Lass den Trampel quaken"". Zu mehr taugt sie nicht.","Trump - ausgesprochen wie Tramp. Wenn die Ministerin, die kein Fachwissen hat, über Trump spricht, bleibt mir nur: ""Lass sie reden"". Zu mehr ist sie meiner Ansicht nach nicht geeignet."
de,"Trump - sprich Tramp. Wenn die Laien-Ministerin über Trump labert,. bleibt mir nur : "" Lass den Trampel quaken"". Zu mehr taugt sie nicht.","Trump - die Aussprache ist wie Tramp. Wenn die Ministerin ohne Fachkenntnisse über Trump redet, denke ich: ""Lass sie einfach sprechen"". Mehr kann ich ihr nicht zutrauen."
